location,city,lat,lng,avg_val,count_measurements
BETR731,Antwerpen,51.2336522065588,5.16397884633176,3.86,3
BETN016,West-Vlaanderen,51.01628,2.582323,29.880000000000003,5
BETN029,Limburg,50.7117060941316,5.10315860945395,27.953333333333333,6
BETN054,Antwerpen,51.209663,4.431821,19.880000000000003,5
BETR801,Brussels-Capital Region,50.895101,4.392718,18.824444444444445,9
BETMEU1,Oost-Vlaanderen,51.2906675271431,4.29332947694039,10.93,3
BELAL04,Oost-Vlaanderen,51.2630368232114,4.27888997650593,10.7,2
BETR892,Namur,50.274478,5.235169,10.125,4
BETN093,Oost-Vlaanderen,50.798915604087,3.93029323760176,5.90025,6
BETN051,Oost-Vlaanderen,50.798915604087,3.93029323760176,11.166666666666666,3
